bank_txn_id,transaction_id,utr_number,merchant_id,acquirer_bank,settlement_date,value_date,bank_settled_amount,charges_deducted,gst_deducted,currency_code,settlement_status,batch_id,neft_ifsc,mismatch_reason,narration
BNKTXN9193052,TXN0007898,UTR460197813491,MERCH0049,Yes Bank,18-02-2024,19-02-2024,60324.35,605.19,108.93,INR,SETTLED,BATCH202402163,HDFC6893,,Settlement for TXN0007898
BNKTXN3767736,TXN0007899,UTR689229306822,MERCH0002,Kotak,29-10-2024,30-10-2024,66642.52,1481.25,266.62,INR,SETTLED,BATCH202410272,HDFC8516,,Settlement for TXN0007899
BNKTXN7147764,TXN0007900,UTR514760771813,MERCH0039,Axis Bank,11-02-2024,12-02-2024,73246.55,1724.0,310.32,INR,SETTLED,BATCH202402092,HDFC2778,,Settlement for TXN0007900
BNKTXN8507953,TXN0007901,UTR766872289352,MERCH0050,PNB,06-07-2024,07-07-2024,67520.76,1535.57,276.4,INR,SETTLED,BATCH202407051,HDFC3846,Fee Rounding,Settlement for TXN0007901
BNKTXN5785640,TXN0007902,,MERCH0012,Kotak,18-01-2024,19-01-2024,75083.09,1901.95,342.35,INR,SETTLED,BATCH202401164,HDFC1415,,Settlement for TXN0007902
BNKTXN8150121,TXN0007903,UTR886833347609,MERCH0027,SBI,24-05-2024,25-05-2024,129803.91,1499.3,269.87,INR,SETTLED,BATCH202405222,HDFC7592,,Settlement for TXN0007903
BNKTXN1984785,TXN0007904,UTR019164409383,MERCH0003,ICICI Bank,23-06-2024,24-06-2024,16447.95,388.36,69.9,INR,SETTLED,BATCH202406212,HDFC8621,,Settlement for TXN0007904
BNKTXN7483138,TXN0007905,UTR347988675968,MERCH0002,Kotak,28-08-2024,29-08-2024,51129.32,1195.95,215.27,INR,SETTLED,BATCH202408271,HDFC6950,,Settlement for TXN0007905
BNKTXN2293575,TXN0007906,UTR507674485140,MERCH0017,HDFC Bank,24-10-2024,25-10-2024,47476.49,883.52,159.03,INR,SETTLED,BATCH202410225,HDFC6462,,Settlement for TXN0007906
BNKTXN2636323,TXN0007907,UTR579166705035,MERCH0042,Yes Bank,28-08-2024,29-08-2024,80223.11,1927.6,346.97,INR,SETTLED,BATCH202408271,HDFC6682,,Settlement for TXN0007907
BNKTXN2007899,TXN0007909,UTR713732603197,MERCH0005,HDFC Bank,31-07-2024,01-08-2024,116152.78,2693.65,484.86,INR,SETTLED,BATCH202407301,HDFC1157,,Settlement for TXN0007909
BNKTXN4115582,TXN0007910,UTR172150018421,MERCH0008,ICICI Bank,15-06-2024,16-06-2024,86290.48,1796.63,323.39,INR,SETTLED,BATCH202406145,HDFC4014,,Settlement for TXN0007910
BNKTXN5487999,TXN0007913,UTR159430919496,MERCH0035,ICICI Bank,20-10-2024,21-10-2024,124292.81,1437.88,258.82,INR,SETTLED,BATCH202410191,HDFC4861,,Settlement for TXN0007913
BNKTXN9769514,TXN0007914,UTR931256707219,MERCH0032,Kotak,02-11-2024,03-11-2024,79820.19,1190.64,214.32,INR,SETTLED,BATCH202410311,HDFC3105,,Settlement for TXN0007914
BNKTXN9616201,TXN0007916,UTR123060406968,MERCH0023,HDFC Bank,24-08-2024,25-08-2024,109679.06,2640.81,475.35,INR,SETTLED,BATCH202408234,HDFC8236,,Settlement for TXN0007916
BNKTXN7313854,TXN0007918,UTR629036799642,MERCH0027,PNB,23-04-2024,24-04-2024,94014.22,2216.67,399.0,INR,SETTLED,BATCH202404212,HDFC6862,,Settlement for TXN0007918
BNKTXN2027828,TXN0007919,UTR473474017229,MERCH0030,SBI,31-01-2024,01-02-2024,45167.4,710.64,127.92,INR,SETTLED,BATCH202401291,HDFC8754,,Settlement for TXN0007919
BNKTXN9062425,TXN0007920,UTR222113328859,MERCH0003,ICICI Bank,21-01-2024,22-01-2024,48072.69,1166.16,209.91,INR,SETTLED,BATCH202401201,HDFC8999,,Settlement for TXN0007920
BNKTXN1246575,TXN0007921,UTR722924698398,MERCH0013,PNB,23-03-2024,24-03-2024,52345.98,899.04,161.83,INR,SETTLED,BATCH202403215,HDFC5879,Partial Settlement,Settlement for TXN0007921
BNKTXN9842011,TXN0007924,UTR616119342756,MERCH0042,HDFC Bank,24-09-2024,25-09-2024,139256.89,2210.01,397.8,INR,SETTLED,BATCH202409232,HDFC8484,,Settlement for TXN0007924
BNKTXN9336154,TXN0007925,UTR577803050325,MERCH0040,ICICI Bank,21-04-2024,22-04-2024,67226.54,781.32,140.64,INR,SETTLED,BATCH202404204,HDFC8198,,Settlement for TXN0007925
BNKTXN3051534,TXN0007926,UTR851167332132,MERCH0033,ICICI Bank,03-05-2024,04-05-2024,79127.79,2028.45,365.12,INR,SETTLED,BATCH202405012,HDFC3025,,Settlement for TXN0007926
BNKTXN2952517,TXN0007927,UTR418381438474,MERCH0001,HDFC Bank,25-09-2024,26-09-2024,86798.3,968.77,174.38,INR,SETTLED,BATCH202409244,HDFC2303,,Settlement for TXN0007927
BNKTXN9604331,TXN0007929,UTR910615613432,MERCH0022,HDFC Bank,11-02-2024,12-02-2024,127431.56,1208.97,217.61,INR,SETTLED,BATCH202402102,HDFC3213,,Settlement for TXN0007929
BNKTXN3248189,TXN0007930,UTR189281115676,MERCH0027,PNB,25-05-2024,26-05-2024,27208.55,318.4,57.31,INR,SETTLED,BATCH202405245,HDFC8783,,Settlement for TXN0007930
BNKTXN7462266,TXN0007933,UTR769897413964,MERCH0015,Axis Bank,03-01-2024,04-01-2024,99184.0,2539.26,457.07,INR,SETTLED,BATCH202401022,HDFC6774,,Settlement for TXN0007933
BNKTXN8365709,TXN0007934,UTR038125116404,MERCH0033,HDFC Bank,03-02-2024,04-02-2024,40160.11,608.61,109.55,INR,SETTLED,BATCH202402025,HDFC8406,,Settlement for TXN0007934
BNKTXN3681485,TXN0007935,,MERCH0007,Yes Bank,19-04-2024,20-04-2024,116839.77,2783.51,501.03,INR,SETTLED,BATCH202404185,HDFC3732,,Settlement for TXN0007935
BNKTXN5987392,TXN0007939,UTR596849010055,MERCH0034,Yes Bank,18-01-2024,19-01-2024,145789.49,3374.43,607.4,INR,SETTLED,BATCH202401161,HDFC1732,,Settlement for TXN0007939
BNKTXN8940570,TXN0007940,UTR370566195008,MERCH0006,ICICI Bank,26-03-2024,27-03-2024,59231.17,624.86,112.47,INR,SETTLED,BATCH202403245,HDFC5131,,Settlement for TXN0007940
BNKTXN2217181,TXN0007941,UTR659056716850,MERCH0042,Yes Bank,19-03-2024,20-03-2024,94088.04,1348.38,242.71,INR,SETTLED,BATCH202403172,HDFC1196,,Settlement for TXN0007941
BNKTXN3013419,TXN0007942,UTR952940554472,MERCH0004,HDFC Bank,06-06-2024,07-06-2024,41900.16,638.92,115.01,INR,SETTLED,BATCH202406042,HDFC1793,,Settlement for TXN0007942
BNKTXN2515136,TXN0007944,UTR876134373966,MERCH0025,PNB,28-01-2024,29-01-2024,128933.67,1572.74,283.09,INR,SETTLED,BATCH202401274,HDFC5128,,Settlement for TXN0007944
BNKTXN7564760,TXN0007945,UTR081996555346,MERCH0019,SBI,09-10-2024,10-10-2024,49488.86,699.03,125.83,INR,SETTLED,BATCH202410072,HDFC1060,,Settlement for TXN0007945
BNKTXN7378211,TXN0007946,UTR952182637757,MERCH0013,HDFC Bank,01-03-2024,02-03-2024,54515.21,1134.34,204.18,INR,SETTLED,BATCH202402292,HDFC6536,,Settlement for TXN0007946
BNKTXN7587757,TXN0007948,UTR720168679722,MERCH0032,Kotak,11-01-2024,12-01-2024,7039.48,77.64,13.98,INR,SETTLED,BATCH202401101,HDFC7000,,Settlement for TXN0007948
BNKTXN7854169,TXN0007950,UTR930163678652,MERCH0031,Yes Bank,12-08-2024,13-08-2024,73971.73,1823.18,328.17,INR,SETTLED,BATCH202408114,HDFC8525,,Settlement for TXN0007950
BNKTXN9638410,TXN0007951,UTR361256974662,MERCH0033,PNB,18-05-2024,19-05-2024,145579.41,2583.15,464.97,INR,SETTLED,BATCH202405173,HDFC9798,,Settlement for TXN0007951
BNKTXN2557218,TXN0007952,UTR564079409668,MERCH0002,Yes Bank,22-04-2024,23-04-2024,125414.55,1207.29,217.31,INR,SETTLED,BATCH202404212,HDFC7466,,Settlement for TXN0007952
BNKTXN1382572,TXN0007954,UTR860466750799,MERCH0012,Yes Bank,18-07-2024,19-07-2024,144515.42,1819.17,327.45,INR,SETTLED,BATCH202407175,HDFC9355,Fee Rounding,Settlement for TXN0007954
BNKTXN6557776,TXN0007955,UTR159951959888,MERCH0032,Kotak,14-02-2024,15-02-2024,86043.85,897.24,161.5,INR,SETTLED,BATCH202402133,HDFC9549,,Settlement for TXN0007955
BNKTXN3857233,TXN0007956,UTR885908454778,MERCH0022,HDFC Bank,11-08-2024,12-08-2024,146519.35,2129.49,383.31,INR,SETTLED,BATCH202408105,HDFC7109,,Settlement for TXN0007956
BNKTXN6756208,TXN0007958,UTR716408090370,MERCH0007,Yes Bank,06-06-2024,07-06-2024,32969.63,497.91,89.62,INR,SETTLED,BATCH202406055,HDFC3971,,Settlement for TXN0007958
BNKTXN3772287,TXN0007960,UTR527637369230,MERCH0013,PNB,01-10-2024,02-10-2024,47058.37,1193.03,214.75,INR,SETTLED,BATCH202409293,HDFC5566,,Settlement for TXN0007960
BNKTXN7977330,TXN0007961,UTR960149673750,MERCH0006,Kotak,20-10-2024,21-10-2024,129556.31,2456.2,442.12,INR,SETTLED,BATCH202410181,HDFC3429,,Settlement for TXN0007961
BNKTXN1759206,TXN0007963,UTR614582829292,MERCH0033,SBI,29-10-2024,30-10-2024,2528.37,24.09,4.34,INR,SETTLED,BATCH202410275,HDFC3600,,Settlement for TXN0007963
BNKTXN9135029,TXN0007964,UTR024155641184,MERCH0028,PNB,01-02-2024,02-02-2024,30818.86,588.84,105.99,INR,SETTLED,BATCH202401313,HDFC3603,,Settlement for TXN0007964
BNKTXN8359903,TXN0007966,UTR029474830875,MERCH0027,PNB,04-09-2024,05-09-2024,33111.17,410.53,73.9,INR,SETTLED,BATCH202409021,HDFC9941,,Settlement for TXN0007966
BNKTXN7759243,TXN0007967,UTR224591102586,MERCH0047,ICICI Bank,05-06-2024,06-06-2024,57648.72,890.43,160.28,INR,SETTLED,BATCH202406032,HDFC5286,,Settlement for TXN0007967
BNKTXN4987992,TXN0007970,UTR260083254577,MERCH0043,Axis Bank,05-03-2024,06-03-2024,19864.05,468.14,84.27,INR,SETTLED,BATCH202403042,HDFC7035,,Settlement for TXN0007970
BNKTXN7724966,TXN0007973,UTR869222183071,MERCH0025,Axis Bank,17-08-2024,18-08-2024,2707.18,35.21,6.34,INR,SETTLED,BATCH202408165,HDFC9774,,Settlement for TXN0007973
BNKTXN8363075,TXN0007974,UTR014831717602,MERCH0046,Axis Bank,20-10-2024,21-10-2024,49733.14,566.66,102.0,INR,SETTLED,BATCH202410182,HDFC9547,,Settlement for TXN0007974
BNKTXN9559624,TXN0007975,UTR226254297087,MERCH0017,SBI,03-09-2024,04-09-2024,22162.02,507.46,91.34,INR,SETTLED,BATCH202409021,HDFC6380,,Settlement for TXN0007975
BNKTXN6653807,TXN0007976,UTR944753398171,MERCH0016,HDFC Bank,22-11-2024,23-11-2024,31840.16,737.1,132.68,INR,SETTLED,BATCH202411204,HDFC4779,,Settlement for TXN0007976
BNKTXN1320944,TXN0007980,UTR721798637672,MERCH0050,Yes Bank,21-07-2024,22-07-2024,8135.09,73.94,13.31,INR,SETTLED,BATCH202407201,HDFC8245,,Settlement for TXN0007980
BNKTXN8085496,TXN0007981,UTR759681735805,MERCH0024,PNB,24-04-2024,25-04-2024,58937.65,1185.26,213.35,INR,SETTLED,BATCH202404233,HDFC4652,,Settlement for TXN0007981
BNKTXN5171223,TXN0007982,,MERCH0049,SBI,13-03-2024,14-03-2024,109880.71,2254.02,405.72,INR,SETTLED,BATCH202403115,HDFC3308,,Settlement for TXN0007982
BNKTXN2052189,TXN0007984,UTR984979044476,MERCH0003,Yes Bank,09-02-2024,10-02-2024,59577.2,1440.93,259.37,INR,SETTLED,BATCH202402073,HDFC2135,,Settlement for TXN0007984
BNKTXN8703392,TXN0007987,UTR383973068094,MERCH0049,SBI,22-06-2024,23-06-2024,14680.39,376.95,67.85,INR,SETTLED,BATCH202406202,HDFC2993,Partial Settlement,Settlement for TXN0007987
BNKTXN5065689,TXN0007988,UTR496355713959,MERCH0010,SBI,04-10-2024,05-10-2024,50017.7,585.05,105.31,INR,SETTLED,BATCH202410025,HDFC8790,,Settlement for TXN0007988
BNKTXN1035836,TXN0007989,UTR995852628437,MERCH0007,ICICI Bank,21-11-2024,22-11-2024,103093.73,2082.85,374.91,INR,SETTLED,BATCH202411202,HDFC8006,,Settlement for TXN0007989
BNKTXN5871656,TXN0007990,UTR237419427831,MERCH0044,PNB,14-02-2024,15-02-2024,106051.07,1380.3,248.45,INR,SETTLED,BATCH202402133,HDFC7143,,Settlement for TXN0007990
BNKTXN6025452,TXN0007991,UTR366246273940,MERCH0002,ICICI Bank,05-05-2024,06-05-2024,88408.15,815.71,146.83,INR,SETTLED,BATCH202405032,HDFC8140,,Settlement for TXN0007991
BNKTXN9139306,TXN0007993,UTR679850077454,MERCH0050,PNB,10-04-2024,11-04-2024,79374.97,1846.5,332.37,INR,SETTLED,BATCH202404081,HDFC4096,,Settlement for TXN0007993
BNKTXN9247224,TXN0007994,UTR281493938096,MERCH0015,Yes Bank,07-03-2024,08-03-2024,3439.45,41.17,7.41,INR,SETTLED,BATCH202403063,HDFC1213,,Settlement for TXN0007994
BNKTXN7018521,TXN0007995,UTR928170199473,MERCH0047,Kotak,31-10-2024,01-11-2024,11094.04,234.94,42.29,INR,SETTLED,BATCH202410295,HDFC2404,,Settlement for TXN0007995
BNKTXN9686404,TXN0007998,UTR746092323727,MERCH0016,Kotak,14-07-2024,15-07-2024,45171.53,517.78,93.2,INR,SETTLED,BATCH202407131,HDFC1393,,Settlement for TXN0007998
BNKTXN3472818,TXN0007999,UTR239749821988,MERCH0016,ICICI Bank,09-06-2024,10-06-2024,52332.89,612.79,110.3,INR,SETTLED,BATCH202406072,HDFC6822,,Settlement for TXN0007999
BNKTXN6073790,TXN0008000,,MERCH0017,Kotak,20-01-2024,21-01-2024,66247.24,1120.07,201.61,INR,SETTLED,BATCH202401181,HDFC1823,,Settlement for TXN0008000
BNKTXN6588076,TXN0008001,UTR619435412130,MERCH0003,HDFC Bank,07-10-2024,08-10-2024,68910.19,1450.48,261.09,INR,SETTLED,BATCH202410062,HDFC7640,,Settlement for TXN0008001
BNKTXN7988860,TXN0008002,UTR727458029711,MERCH0020,HDFC Bank,08-02-2024,09-02-2024,111151.5,2548.13,458.66,INR,SETTLED,BATCH202402064,HDFC8898,,Settlement for TXN0008002
BNKTXN1216049,TXN0008003,UTR667283159080,MERCH0040,SBI,12-06-2024,13-06-2024,22057.57,380.78,68.54,INR,SETTLED,BATCH202406114,HDFC8305,,Settlement for TXN0008003
BNKTXN2022330,TXN0008004,UTR742496699782,MERCH0005,PNB,21-11-2024,22-11-2024,142053.46,1359.75,244.75,INR,SETTLED,BATCH202411192,HDFC8679,,Settlement for TXN0008004
BNKTXN3850825,TXN0008005,UTR819594127545,MERCH0038,Axis Bank,24-08-2024,25-08-2024,80123.83,893.26,160.79,INR,SETTLED,BATCH202408233,HDFC9681,,Settlement for TXN0008005
BNKTXN2764711,TXN0008008,UTR956444765632,MERCH0027,Yes Bank,07-03-2024,08-03-2024,26382.14,461.98,83.16,INR,SETTLED,BATCH202403064,HDFC9945,,Settlement for TXN0008008
BNKTXN1083018,TXN0008009,UTR957139051633,MERCH0023,HDFC Bank,26-01-2024,27-01-2024,28860.01,507.63,91.37,INR,SETTLED,BATCH202401242,HDFC3124,,Settlement for TXN0008009
BNKTXN8692545,TXN0008010,UTR800702223583,MERCH0023,HDFC Bank,08-08-2024,09-08-2024,15275.03,139.32,25.08,INR,SETTLED,BATCH202408071,HDFC3272,,Settlement for TXN0008010
BNKTXN6090448,TXN0008011,UTR998077865393,MERCH0022,SBI,21-03-2024,22-03-2024,10163.25,148.34,26.7,INR,SETTLED,BATCH202403192,HDFC9621,,Settlement for TXN0008011
BNKTXN2796885,TXN0008012,UTR656091958373,MERCH0005,Yes Bank,07-07-2024,08-07-2024,86072.16,1002.43,180.44,INR,SETTLED,BATCH202407061,HDFC7325,,Settlement for TXN0008012
BNKTXN5385665,TXN0008013,UTR669723336392,MERCH0001,Yes Bank,14-03-2024,15-03-2024,62003.01,1466.26,263.93,INR,SETTLED,BATCH202403134,HDFC5709,,Settlement for TXN0008013
BNKTXN5927186,TXN0008014,UTR281509741770,MERCH0004,ICICI Bank,17-08-2024,18-08-2024,94888.39,1364.53,245.62,INR,SETTLED,BATCH202408152,HDFC6544,,Settlement for TXN0008014
BNKTXN4950225,TXN0008015,UTR261863336668,MERCH0024,Axis Bank,21-04-2024,22-04-2024,41204.98,923.54,166.24,INR,SETTLED,BATCH202404191,HDFC3337,,Settlement for TXN0008015
BNKTXN4327009,TXN0008016,UTR336709281296,MERCH0034,ICICI Bank,21-06-2024,22-06-2024,138420.45,3008.49,541.53,INR,SETTLED,BATCH202406195,HDFC4159,,Settlement for TXN0008016
BNKTXN2396529,TXN0008020,UTR837725672492,MERCH0039,Yes Bank,02-01-2024,03-01-2024,25246.05,504.77,90.86,INR,SETTLED,BATCH202401013,HDFC8030,,Settlement for TXN0008020
BNKTXN8902821,TXN0008021,UTR120476866495,MERCH0049,HDFC Bank,18-09-2024,19-09-2024,72625.15,1572.02,282.96,INR,SETTLED,BATCH202409162,HDFC1898,,Settlement for TXN0008021
BNKTXN6048054,TXN0008022,UTR049932892624,MERCH0028,Yes Bank,02-07-2024,03-07-2024,117263.37,1812.99,326.34,INR,SETTLED,BATCH202407011,HDFC7528,,Settlement for TXN0008022
BNKTXN5161082,TXN0008023,UTR826621814434,MERCH0044,ICICI Bank,23-08-2024,24-08-2024,9134.66,226.09,40.7,INR,SETTLED,BATCH202408215,HDFC5254,,Settlement for TXN0008023
BNKTXN4208632,TXN0008024,UTR060852923998,MERCH0024,HDFC Bank,13-02-2024,14-02-2024,137842.16,1797.84,323.61,INR,SETTLED,BATCH202402124,HDFC7700,,Settlement for TXN0008024
BNKTXN8467832,TXN0008025,UTR129680834244,MERCH0005,Yes Bank,30-06-2024,01-07-2024,86773.19,1187.76,213.8,INR,SETTLED,BATCH202406293,HDFC4024,,Settlement for TXN0008025
BNKTXN9435689,TXN0008026,UTR770710679039,MERCH0036,Yes Bank,03-04-2024,04-04-2024,24330.02,223.03,40.15,INR,SETTLED,BATCH202404024,HDFC8298,,Settlement for TXN0008026
BNKTXN3382536,TXN0008027,UTR218847980529,MERCH0009,ICICI Bank,27-02-2024,28-02-2024,62807.34,813.03,146.35,INR,SETTLED,BATCH202402262,HDFC9751,,Settlement for TXN0008027
BNKTXN6061851,TXN0008029,UTR983075833184,MERCH0019,ICICI Bank,10-03-2024,11-03-2024,73210.79,730.89,131.56,INR,SETTLED,BATCH202403095,HDFC8331,,Settlement for TXN0008029
BNKTXN5935501,TXN0008031,UTR670227039459,MERCH0027,Axis Bank,20-10-2024,21-10-2024,46759.57,673.98,121.32,INR,SETTLED,BATCH202410194,HDFC8054,,Settlement for TXN0008031
BNKTXN6024438,TXN0008032,UTR542581208213,MERCH0010,SBI,30-06-2024,01-07-2024,101118.86,2252.51,405.45,INR,SETTLED,BATCH202406281,HDFC3154,,Settlement for TXN0008032
BNKTXN5979634,TXN0008033,UTR196864348089,MERCH0044,Kotak,22-01-2024,23-01-2024,106636.56,1639.9,295.18,INR,SETTLED,BATCH202401211,HDFC3285,Partial Settlement,Settlement for TXN0008033
BNKTXN8089538,TXN0008034,UTR106100819766,MERCH0004,HDFC Bank,22-05-2024,23-05-2024,46575.61,1054.61,189.83,INR,SETTLED,BATCH202405211,HDFC3358,,Settlement for TXN0008034
BNKTXN9500598,TXN0008035,UTR454335573122,MERCH0047,Yes Bank,24-02-2024,25-02-2024,93777.66,2398.92,431.81,INR,SETTLED,BATCH202402232,HDFC6773,,Settlement for TXN0008035
BNKTXN2720789,TXN0008037,UTR215920175647,MERCH0026,ICICI Bank,21-08-2024,22-08-2024,51822.66,711.19,128.01,INR,SETTLED,BATCH202408204,HDFC9214,,Settlement for TXN0008037
BNKTXN3255460,TXN0008038,UTR867058094185,MERCH0027,HDFC Bank,18-10-2024,19-10-2024,18543.94,172.86,31.11,INR,SETTLED,BATCH202410164,HDFC8572,,Settlement for TXN0008038
BNKTXN8005717,TXN0008039,UTR369014535916,MERCH0019,HDFC Bank,25-05-2024,26-05-2024,93831.03,1977.72,355.99,INR,SETTLED,BATCH202405244,HDFC6706,,Settlement for TXN0008039
BNKTXN3895261,TXN0008040,UTR242368826152,MERCH0015,PNB,22-01-2024,23-01-2024,56627.21,650.5,117.09,INR,SETTLED,BATCH202401211,HDFC7259,,Settlement for TXN0008040
BNKTXN3185056,TXN0008041,UTR450817728592,MERCH0004,SBI,26-10-2024,27-10-2024,9560.55,173.9,31.3,INR,SETTLED,BATCH202410244,HDFC9484,,Settlement for TXN0008041
BNKTXN6559667,TXN0008043,UTR149220182900,MERCH0019,Yes Bank,30-04-2024,01-05-2024,69035.88,1045.32,188.16,INR,SETTLED,BATCH202404291,HDFC5160,,Settlement for TXN0008043
BNKTXN8700811,TXN0008045,UTR403073388731,MERCH0027,PNB,13-01-2024,14-01-2024,145730.46,3253.8,585.68,INR,SETTLED,BATCH202401121,HDFC8083,,Settlement for TXN0008045
BNKTXN3518603,TXN0008046,UTR707216352068,MERCH0044,Axis Bank,12-10-2024,13-10-2024,101178.56,1646.42,296.36,INR,SETTLED,BATCH202410102,HDFC6599,,Settlement for TXN0008046
BNKTXN4803376,TXN0008047,UTR492127532339,MERCH0035,Yes Bank,03-01-2024,04-01-2024,81025.72,1636.9,294.64,INR,SETTLED,BATCH202401014,HDFC7819,,Settlement for TXN0008047
BNKTXN4252889,TXN0008049,UTR655824140880,MERCH0033,Axis Bank,18-07-2024,19-07-2024,8453.9,102.53,18.46,INR,SETTLED,BATCH202407165,HDFC5852,,Settlement for TXN0008049
BNKTXN5957475,TXN0008050,UTR615311247443,MERCH0017,Yes Bank,08-10-2024,09-10-2024,102996.85,2540.43,457.28,INR,SETTLED,BATCH202410074,HDFC5396,,Settlement for TXN0008050
BNKTXN5997337,TXN0008052,UTR422824487250,MERCH0009,ICICI Bank,14-04-2024,15-04-2024,53026.58,1298.4,233.71,INR,SETTLED,BATCH202404123,HDFC4557,,Settlement for TXN0008052
BNKTXN8156761,TXN0008054,UTR303074597800,MERCH0015,Axis Bank,02-02-2024,03-02-2024,44460.24,722.75,130.09,INR,SETTLED,BATCH202401311,HDFC6324,,Settlement for TXN0008054
BNKTXN9394910,TXN0008055,UTR850547260971,MERCH0041,Axis Bank,26-01-2024,27-01-2024,21446.32,484.57,87.22,INR,SETTLED,BATCH202401241,HDFC5130,,Settlement for TXN0008055
BNKTXN1440037,TXN0008056,UTR158112322364,MERCH0017,PNB,13-07-2024,14-07-2024,120728.24,1429.2,257.26,INR,SETTLED,BATCH202407124,HDFC5583,,Settlement for TXN0008056
BNKTXN7103170,TXN0008057,UTR952492149514,MERCH0034,Yes Bank,23-03-2024,24-03-2024,35157.44,510.58,91.9,INR,SETTLED,BATCH202403211,HDFC6898,,Settlement for TXN0008057
BNKTXN1253088,TXN0008058,UTR643049672989,MERCH0018,HDFC Bank,19-04-2024,20-04-2024,4943.71,87.84,15.81,INR,SETTLED,BATCH202404172,HDFC1539,,Settlement for TXN0008058
BNKTXN7770668,TXN0008061,UTR338976098129,MERCH0030,Yes Bank,10-06-2024,11-06-2024,125117.8,1604.62,288.83,INR,SETTLED,BATCH202406093,HDFC3977,,Settlement for TXN0008061
BNKTXN1392091,TXN0008063,UTR216027664100,MERCH0024,SBI,23-09-2024,24-09-2024,77619.22,1581.49,284.67,INR,SETTLED,BATCH202409215,HDFC9387,,Settlement for TXN0008063
BNKTXN3802976,TXN0008064,UTR998379533787,MERCH0022,ICICI Bank,18-01-2024,19-01-2024,15893.88,171.76,30.92,INR,SETTLED,BATCH202401163,HDFC3879,,Settlement for TXN0008064
BNKTXN5781263,TXN0008065,UTR241741909936,MERCH0014,HDFC Bank,08-09-2024,09-09-2024,7660.86,163.37,29.41,INR,SETTLED,BATCH202409072,HDFC4928,,Settlement for TXN0008065
BNKTXN4140608,TXN0008066,UTR778515600877,MERCH0031,Yes Bank,28-08-2024,29-08-2024,108229.88,2741.11,493.4,INR,SETTLED,BATCH202408261,HDFC7095,,Settlement for TXN0008066
BNKTXN3630190,TXN0008067,UTR011282828542,MERCH0047,Yes Bank,09-08-2024,10-08-2024,20933.22,285.61,51.41,INR,SETTLED,BATCH202408072,HDFC9592,,Settlement for TXN0008067
BNKTXN8501490,TXN0008068,UTR521080542770,MERCH0050,Kotak,09-06-2024,10-06-2024,87915.71,1869.86,336.57,INR,SETTLED,BATCH202406083,HDFC6260,,Settlement for TXN0008068
BNKTXN5616598,TXN0008069,UTR527105002659,MERCH0018,Axis Bank,04-10-2024,05-10-2024,37902.0,553.1,99.56,INR,SETTLED,BATCH202410022,HDFC9038,,Settlement for TXN0008069
BNKTXN3126368,TXN0008070,UTR766834555793,MERCH0022,SBI,16-08-2024,17-08-2024,25024.45,466.72,84.01,INR,SETTLED,BATCH202408143,HDFC1254,,Settlement for TXN0008070
BNKTXN6581542,TXN0008073,UTR904494055001,MERCH0003,Yes Bank,05-06-2024,06-06-2024,104782.54,2531.79,455.72,INR,SETTLED,BATCH202406031,HDFC1385,,Settlement for TXN0008073
BNKTXN8700576,TXN0008074,UTR041344746833,MERCH0011,Kotak,15-02-2024,16-02-2024,118355.29,2619.48,471.51,INR,SETTLED,BATCH202402143,HDFC5504,,Settlement for TXN0008074
BNKTXN6641512,TXN0008076,UTR141006382818,MERCH0005,Axis Bank,29-07-2024,30-07-2024,104243.63,2156.86,388.23,INR,SETTLED,BATCH202407273,HDFC6941,,Settlement for TXN0008076
BNKTXN7391113,TXN0008077,UTR816780446340,MERCH0030,HDFC Bank,25-11-2024,26-11-2024,56819.23,1258.33,226.5,INR,SETTLED,BATCH202411233,HDFC1842,,Settlement for TXN0008077
BNKTXN3339864,TXN0008078,UTR760535390908,MERCH0025,Axis Bank,22-04-2024,23-04-2024,59158.3,1263.21,227.38,INR,SETTLED,BATCH202404215,HDFC7869,,Settlement for TXN0008078
BNKTXN4336284,TXN0008081,UTR203749742222,MERCH0035,Kotak,04-01-2024,05-01-2024,45780.07,778.37,140.11,INR,SETTLED,BATCH202401021,HDFC6666,,Settlement for TXN0008081
BNKTXN9372027,TXN0008082,UTR390334662387,MERCH0009,HDFC Bank,25-11-2024,26-11-2024,25492.24,504.99,90.9,INR,SETTLED,BATCH202411241,HDFC5991,,Settlement for TXN0008082
BNKTXN4032241,TXN0008084,UTR200605172780,MERCH0048,Kotak,31-08-2024,01-09-2024,59584.26,1337.64,240.78,INR,SETTLED,BATCH202408293,HDFC3249,,Settlement for TXN0008084
BNKTXN4218000,TXN0008085,UTR076048362309,MERCH0031,Axis Bank,30-03-2024,31-03-2024,119046.47,2524.49,454.41,INR,SETTLED,BATCH202403292,HDFC2276,,Settlement for TXN0008085
BNKTXN6140238,TXN0008086,UTR459115033554,MERCH0032,Kotak,09-06-2024,10-06-2024,104040.47,2592.89,466.72,INR,SETTLED,BATCH202406073,HDFC8395,,Settlement for TXN0008086
BNKTXN4199187,TXN0008087,UTR883486812780,MERCH0030,Kotak,29-02-2024,01-03-2024,22934.4,520.01,93.6,INR,SETTLED,BATCH202402284,HDFC4297,,Settlement for TXN0008087
