transaction_id,utr_number,merchant_id,customer_id,payment_method,payment_gateway,acquirer_bank,transaction_date,transaction_time,gross_amount,fee_amount,gst_on_fee,net_amount,currency_code,payment_status,vpa_id,bank_reference_no,error_code,device_type,ip_address,reversal_flag,batch_id,settlement_cycle,remarks
TXN0009134,UTR179421661978,MERCH0005,CUST57870,Credit Card,PayU,Yes Bank,2024-09-23,03:33:41,39094.78,919.03,165.43,38175.75,INR,SUCCESS,,BNKREF789785,,Tablet,26.114.227.52,N,BATCH202409231,T+1,
TXN0009135,,MERCH0011,CUST47936,UPI,Stripe,HDFC Bank,2024-04-11,03:38:53,129361.3,2501.9,450.34,126859.4,INR,REFUNDED,lajita900@paytm,BNKREF689648,,Tablet,186.182.157.124,Y,BATCH202404111,T+1,
TXN0009136,UTR002785736771,MERCH0029,CUST47924,Debit Card,Razorpay,ICICI Bank,2024-06-04,07:32:14,27078.54,288.87,52.0,26789.67,INR,SUCCESS,,BNKREF804523,,Desktop,204.153.231.164,N,BATCH202406041,T+2,
TXN0009137,UTR956972070043,MERCH0036,CUST11183,Net Banking,Stripe,ICICI Bank,2024-06-19,15:24:33,144532.51,2723.98,490.32,141808.53,INR,SUCCESS,,BNKREF486820,,Tablet,182.231.112.75,N,BATCH202406191,T+2,
TXN0009138,UTR653006571168,MERCH0036,CUST38284,UPI,PayU,SBI,2024-07-01,01:08:14,83157.94,1976.47,355.76,81181.47,INR,SUCCESS,bhavya884@ibl,BNKREF780180,,Mobile,170.220.157.243,N,BATCH202407014,T+2,
TXN0009139,UTR947387088261,MERCH0038,CUST31367,Debit Card,Cashfree,Axis Bank,2024-11-15,21:12:01,68003.49,967.41,174.13,67036.08,INR,SUCCESS,,BNKREF222860,,Mobile,61.31.92.209,N,BATCH202411153,T+2,
TXN0009140,,MERCH0027,CUST23522,UPI,Stripe,Yes Bank,2024-08-17,19:44:14,79655.08,1790.91,322.36,77864.17,INR,FAILED,jeremiah46@okaxis,BNKREF167361,ERR358,Mobile,219.203.94.217,N,BATCH202408174,T+1,
TXN0009141,UTR118717988078,MERCH0011,CUST13859,UPI,PayU,Axis Bank,2024-03-22,10:17:31,89336.78,1426.65,256.8,87910.13,INR,SUCCESS,hemangini927@ibl,BNKREF213132,,Desktop,93.75.169.229,N,BATCH202403223,T+2,
TXN0009142,,MERCH0040,CUST86374,UPI,PayU,Axis Bank,2024-07-04,01:19:42,32770.11,627.43,112.94,32142.68,INR,REFUNDED,bhavani385@oksbi,BNKREF416556,,Mobile,124.225.218.26,Y,BATCH202407041,T+2,
TXN0009143,UTR711071642925,MERCH0025,CUST71696,UPI,PayTM Gateway,Yes Bank,2024-09-06,17:02:51,74517.5,1090.86,196.35,73426.64,INR,SUCCESS,wyatt718@paytm,BNKREF388579,,Desktop,104.216.222.105,N,BATCH202409064,T+1,
TXN0009144,,MERCH0001,CUST78481,Debit Card,Razorpay,HDFC Bank,2024-07-24,14:31:03,138482.3,2219.22,399.46,136263.08,INR,FAILED,,BNKREF754571,ERR349,Mobile,126.194.89.57,N,BATCH202407245,T+1,
TXN0009145,UTR284605940581,MERCH0013,CUST20994,Credit Card,Cashfree,HDFC Bank,2024-06-06,14:31:40,114066.95,1983.74,357.07,112083.21,INR,SUCCESS,,BNKREF738502,,Desktop,18.94.91.131,N,BATCH202406065,T+2,
TXN0009146,UTR261520054834,MERCH0021,CUST76888,Net Banking,PayU,SBI,2024-08-30,15:53:22,119857.03,1798.45,323.72,118058.58,INR,SUCCESS,,BNKREF462515,,Tablet,116.201.137.50,N,BATCH202408304,T+2,
TXN0009147,UTR284277116582,MERCH0030,CUST42551,Net Banking,Razorpay,Kotak,2024-03-09,21:31:22,74768.02,1788.98,322.02,72979.04,INR,SUCCESS,,BNKREF456081,,Desktop,65.84.140.48,N,BATCH202403093,T+2,
TXN0009148,UTR308393989723,MERCH0011,CUST45790,UPI,PayTM Gateway,SBI,2024-05-14,17:00:07,111658.69,2495.48,449.19,109163.21,INR,SUCCESS,ria30@okaxis,BNKREF334896,,Tablet,128.220.240.189,N,BATCH202405143,T+2,
TXN0009149,UTR172282116765,MERCH0048,CUST60106,UPI,Cashfree,ICICI Bank,2024-05-29,05:43:37,109068.47,2324.79,418.46,106743.68,INR,SUCCESS,hitesh86@okicici,BNKREF243736,,Tablet,206.200.53.207,N,BATCH202405292,T+2,
TXN0009150,,MERCH0025,CUST11794,UPI,Stripe,Yes Bank,2024-11-24,16:30:22,137469.95,3278.52,590.13,134191.43,INR,PENDING,zarna968@ibl,BNKREF191507,,Desktop,204.73.12.92,N,BATCH202411244,T+2,
TXN0009151,UTR059977753399,MERCH0033,CUST99632,UPI,PayU,Yes Bank,2024-03-06,17:46:09,45353.32,894.25,160.97,44459.07,INR,SUCCESS,yug599@okaxis,BNKREF626662,,Mobile,146.217.125.150,N,BATCH202403061,T+1,
TXN0009152,UTR760629035251,MERCH0040,CUST24505,Net Banking,PayTM Gateway,SBI,2024-07-27,06:26:17,60473.2,696.79,125.42,59776.41,INR,SUCCESS,,BNKREF389053,,Tablet,168.42.178.10,N,BATCH202407273,T+1,
TXN0009153,,MERCH0007,CUST12695,Wallet,PayTM Gateway,SBI,2024-04-30,18:52:29,34731.85,794.69,143.04,33937.16,INR,FAILED,,BNKREF976587,ERR172,Tablet,184.48.138.45,N,BATCH202404305,T+2,
TXN0009154,UTR345606288466,MERCH0026,CUST47902,UPI,Cashfree,SBI,2024-09-11,21:07:07,63816.55,1514.38,272.59,62302.17,INR,SUCCESS,abhimanyu348@okicici,BNKREF234653,,Desktop,92.234.87.191,N,BATCH202409112,T+1,
TXN0009155,,MERCH0033,CUST82119,Debit Card,Stripe,HDFC Bank,2024-01-01,03:30:50,115909.0,1511.79,272.12,114397.21,INR,PENDING,,BNKREF756319,,Mobile,12.244.136.244,N,BATCH202401011,T+2,
TXN0009156,UTR318718701428,MERCH0001,CUST46236,Wallet,PayTM Gateway,ICICI Bank,2024-07-28,12:24:59,63714.53,755.51,135.99,62959.02,INR,SUCCESS,,BNKREF728871,,Mobile,108.70.40.20,N,BATCH202407283,T+1,
TXN0009157,,MERCH0046,CUST14980,Wallet,PayTM Gateway,ICICI Bank,2024-09-01,06:52:37,12393.76,168.43,30.32,12225.33,INR,FAILED,,BNKREF614847,ERR444,Tablet,130.93.150.0,N,BATCH202409014,T+1,
TXN0009158,,MERCH0025,CUST32819,Wallet,Stripe,Axis Bank,2024-05-25,00:01:44,136893.17,1600.74,288.13,135292.43,INR,PENDING,,BNKREF178673,,Tablet,123.72.164.221,N,BATCH202405254,T+1,
TXN0009159,UTR332501580674,MERCH0001,CUST93431,Debit Card,PayTM Gateway,ICICI Bank,2024-04-02,00:29:12,14159.21,128.04,23.05,14031.17,INR,SUCCESS,,BNKREF921113,,Desktop,57.227.212.155,N,BATCH202404025,T+2,
TXN0009160,UTR450068948946,MERCH0030,CUST28197,UPI,Cashfree,Axis Bank,2024-02-24,07:47:42,66674.31,642.67,115.68,66031.64,INR,SUCCESS,gaurika10@okaxis,BNKREF220526,,Tablet,166.201.126.227,N,BATCH202402241,T+1,
TXN0009161,,MERCH0019,CUST31470,UPI,Cashfree,Yes Bank,2024-02-08,19:11:49,117015.27,1544.66,278.04,115470.61,INR,REFUNDED,anjali896@paytm,BNKREF559782,,Mobile,18.194.58.117,Y,BATCH202402083,T+1,
TXN0009162,,MERCH0010,CUST15533,UPI,PayTM Gateway,HDFC Bank,2024-07-21,18:26:20,138274.93,1619.92,291.59,136655.01,INR,REFUNDED,shivani228@okhdfcbank,BNKREF857015,,Desktop,189.121.226.71,Y,BATCH202407214,T+1,
TXN0009163,,MERCH0044,CUST17877,Net Banking,PayTM Gateway,ICICI Bank,2024-03-14,09:47:53,107159.11,2567.05,462.07,104592.06,INR,PENDING,,BNKREF690356,,Tablet,82.254.98.83,N,BATCH202403141,T+2,
TXN0009164,,MERCH0015,CUST55518,UPI,PayU,Yes Bank,2024-01-27,01:45:40,144887.87,3505.72,631.03,141382.15,INR,REFUNDED,qarin643@okhdfcbank,BNKREF795044,,Desktop,148.22.82.96,Y,BATCH202401272,T+2,
TXN0009165,UTR977589809392,MERCH0023,CUST12961,UPI,PayTM Gateway,HDFC Bank,2024-11-23,10:38:52,31193.97783085409,620.21,111.64,30569.02,INR,SUCCESS,ekbal735@paytm,BNKREF825306,,Tablet,28.62.105.241,N,BATCH202411235,T+2,
TXN0009166,UTR373707334162,MERCH0050,CUST82691,UPI,Stripe,ICICI Bank,2024-01-08,13:09:36,4702.16,117.15,21.09,4585.01,INR,SUCCESS,noah712@okicici,BNKREF376454,,Mobile,69.92.240.91,N,BATCH202401082,T+2,
TXN0009167,UTR854383141472,MERCH0040,CUST44813,Net Banking,Razorpay,HDFC Bank,2024-10-26,11:40:01,139695.33,1311.23,236.02,138384.1,INR,SUCCESS,,BNKREF299103,,Desktop,73.62.245.67,N,BATCH202410261,T+2,
TXN0009168,UTR281372946811,MERCH0044,CUST65914,UPI,Cashfree,SBI,2024-05-11,13:53:35,140560.12,2105.33,378.96,138454.79,INR,SUCCESS,tanmayi332@okaxis,BNKREF899630,,Tablet,182.60.222.178,N,BATCH202405115,T+1,
TXN0009169,UTR822128263236,MERCH0024,CUST44912,Net Banking,Cashfree,ICICI Bank,2024-02-12,06:12:52,133109.14,2363.27,425.39,130745.87,INR,SUCCESS,,BNKREF787939,,Mobile,179.230.198.46,N,BATCH202402123,T+1,
TXN0009170,UTR744082025135,MERCH0005,CUST38721,UPI,Razorpay,Axis Bank,2024-08-16,17:27:11,114418.28,1588.14,285.87,112830.14,INR,SUCCESS,anjali435@okicici,BNKREF502526,,Mobile,126.177.179.85,N,BATCH202408161,T+1,
TXN0009171,UTR841993704393,MERCH0002,CUST52750,Debit Card,PayU,ICICI Bank,2024-10-28,04:06:16,75016.14,1612.31,290.22,73403.83,INR,SUCCESS,,BNKREF847711,,Mobile,219.74.92.163,N,BATCH202410283,T+2,
TXN0009172,UTR201428498897,MERCH0034,CUST79693,UPI,Stripe,Axis Bank,2024-03-21,19:06:20,2023.16,28.67,5.16,1994.49,INR,SUCCESS,aishani60@oksbi,BNKREF518851,,Desktop,159.91.226.150,N,BATCH202403214,T+2,
TXN0009173,,MERCH0012,CUST69106,Net Banking,Stripe,SBI,2024-11-17,01:22:19,139946.32,2256.81,406.23,137689.51,INR,FAILED,,BNKREF930535,ERR250,Mobile,110.243.154.114,N,BATCH202411174,T+2,
TXN0009174,UTR561701028166,MERCH0005,CUST72305,Credit Card,PayTM Gateway,ICICI Bank,2024-08-20,12:42:37,72090.43,1733.47,312.02,70356.96,INR,SUCCESS,,BNKREF376441,,Tablet,123.229.244.91,N,BATCH202408204,T+2,
TXN0009175,UTR218184778403,MERCH0001,CUST64848,UPI,PayU,ICICI Bank,2024-09-17,19:21:58,34615.66,615.26,110.75,34000.4,INR,SUCCESS,faras211@ibl,BNKREF832039,,Tablet,154.189.144.248,N,BATCH202409175,T+2,
TXN0009176,,MERCH0036,CUST73964,UPI,PayU,Axis Bank,2024-07-07,19:37:09,65616.35,1503.3,270.59,64113.05,INR,FAILED,lakshit92@ibl,BNKREF938691,ERR339,Desktop,41.235.139.29,N,BATCH202407075,T+2,
TXN0009177,,MERCH0002,CUST16116,UPI,Razorpay,Yes Bank,2024-06-10,14:15:55,64743.81,1216.25,218.92,63527.56,INR,FAILED,azaan23@paytm,BNKREF967961,ERR755,Mobile,140.180.83.61,N,BATCH202406103,T+2,
TXN0009178,,MERCH0016,CUST27082,UPI,Stripe,SBI,2024-05-15,13:04:42,41761.64,398.36,71.7,41363.28,INR,REFUNDED,caleb803@okhdfcbank,BNKREF310718,,Mobile,207.187.231.82,Y,BATCH202405154,T+1,
TXN0009179,UTR009745724374,MERCH0050,CUST66660,Net Banking,Stripe,HDFC Bank,2024-06-23,18:24:35,5276.537830854091,63.07,11.35,5208.72,INR,SUCCESS,,BNKREF741802,,Tablet,209.223.157.1,N,BATCH202406232,T+2,
TXN0009180,UTR651607853903,MERCH0016,CUST30257,UPI,PayU,HDFC Bank,2024-06-29,08:53:20,87169.43,910.67,163.92,86258.76,INR,SUCCESS,anmol904@okicici,BNKREF156340,,Mobile,56.245.146.48,N,BATCH202406291,T+1,
TXN0009181,UTR549597961097,MERCH0002,CUST21797,Net Banking,Razorpay,SBI,2024-08-03,12:33:13,95315.27,1169.03,210.43,94146.24,INR,SUCCESS,,BNKREF132563,,Tablet,97.117.84.140,N,BATCH202408031,T+2,
TXN0009182,UTR779747469725,MERCH0023,CUST28789,UPI,PayU,HDFC Bank,2024-03-17,06:58:26,94631.96,2330.04,419.41,92301.92,INR,SUCCESS,anirudh95@okhdfcbank,BNKREF831459,,Desktop,216.159.165.129,N,BATCH202403171,T+1,
TXN0009183,,MERCH0049,CUST41373,UPI,Cashfree,HDFC Bank,2024-04-22,14:09:34,69859.04,1153.62,207.65,68705.42,INR,PENDING,triveni98@okicici,BNKREF113005,,Tablet,169.92.41.84,N,BATCH202404225,T+2,
TXN0009184,UTR565336716265,MERCH0038,CUST29953,UPI,PayTM Gateway,Kotak,2024-10-29,19:10:22,328.83,3.0,0.54,325.83,INR,SUCCESS,eiravati829@ibl,BNKREF599213,,Tablet,77.112.253.202,N,BATCH202410292,T+1,
TXN0009185,UTR198802045207,MERCH0005,CUST57048,Credit Card,Stripe,Yes Bank,2024-01-06,10:16:58,117262.33,1530.79,275.54,115731.54,INR,SUCCESS,,BNKREF935150,,Tablet,15.108.140.250,N,BATCH202401064,T+1,
TXN0009186,UTR963286279807,MERCH0049,CUST26433,Debit Card,Cashfree,HDFC Bank,2024-05-16,08:06:28,92049.41,1655.26,297.95,90394.15,INR,SUCCESS,,BNKREF783661,,Tablet,165.122.178.105,N,BATCH202405163,T+2,
TXN0009187,,MERCH0009,CUST51199,Credit Card,PayTM Gateway,Yes Bank,2024-07-21,20:07:20,130990.64,3125.63,562.61,127865.01,INR,CHARGEBACK,,BNKREF394866,,Tablet,56.221.32.136,Y,BATCH202407214,T+2,
TXN0009188,,MERCH0020,CUST78333,Net Banking,Stripe,Yes Bank,2024-07-28,01:32:05,36987.29,537.71,96.79,36449.58,INR,PENDING,,BNKREF481314,,Tablet,67.24.59.107,N,BATCH202407281,T+2,
TXN0009189,UTR788817512857,MERCH0044,CUST33535,UPI,PayTM Gateway,Kotak,2024-08-03,20:00:04,23477.55,254.33,45.78,23223.22,INR,SUCCESS,simon748@okaxis,BNKREF753614,,Desktop,57.154.227.253,N,BATCH202408034,T+1,
TXN0009190,,MERCH0013,CUST77692,UPI,Razorpay,Yes Bank,2024-02-09,04:15:04,12555.45,230.38,41.47,12325.07,INR,FAILED,avni736@paytm,BNKREF549446,ERR710,Desktop,140.126.53.129,N,BATCH202402092,T+2,
TXN0009191,UTR617865282923,MERCH0012,CUST81973,UPI,PayU,PNB,2024-04-26,22:34:26,27215.29,305.79,55.04,26909.5,INR,SUCCESS,ojas616@oksbi,BNKREF329331,,Desktop,152.40.63.50,N,BATCH202404261,T+1,
TXN0009192,UTR454484235381,MERCH0047,CUST10534,Credit Card,Razorpay,Kotak,2024-01-10,06:42:24,142814.71,2862.99,515.34,139951.72,INR,SUCCESS,,BNKREF528204,,Desktop,76.51.55.63,N,BATCH202401105,T+2,
TXN0009193,UTR339236032483,MERCH0026,CUST39859,UPI,PayU,Axis Bank,2024-04-22,20:38:53,86457.9,1578.59,284.15,84879.31,INR,SUCCESS,yashoda507@oksbi,BNKREF361957,,Mobile,29.164.187.227,N,BATCH202404221,T+2,
TXN0009194,UTR987536997545,MERCH0017,CUST60078,UPI,Razorpay,ICICI Bank,2024-07-26,17:08:39,66600.86,1316.8,237.02,65284.06,INR,SUCCESS,zinal226@okaxis,BNKREF169948,,Tablet,98.215.26.117,N,BATCH202407264,T+1,
TXN0009195,,MERCH0032,CUST43379,UPI,Cashfree,Axis Bank,2024-09-20,20:51:55,130495.4,1310.96,235.97,129184.44,INR,FAILED,vyanjana59@okicici,BNKREF236720,ERR620,Mobile,176.192.97.131,N,BATCH202409201,T+1,
TXN0009196,UTR590650904578,MERCH0027,CUST87398,UPI,PayU,PNB,2024-09-10,23:31:29,86177.82,1465.92,263.87,84711.9,INR,SUCCESS,vritti867@oksbi,BNKREF628194,,Mobile,128.217.41.162,N,BATCH202409102,T+1,
TXN0009197,,MERCH0020,CUST45682,Net Banking,PayU,ICICI Bank,2024-04-10,21:59:25,5146.37,123.6,22.25,5022.77,INR,FAILED,,BNKREF739494,ERR303,Desktop,45.46.44.138,N,BATCH202404103,T+2,
TXN0009198,UTR472301466505,MERCH0029,CUST22876,Net Banking,PayU,ICICI Bank,2024-11-25,13:36:35,38422.56,799.31,143.88,37623.25,INR,SUCCESS,,BNKREF186273,,Mobile,126.192.125.169,N,BATCH202411255,T+2,
TXN0009199,,MERCH0017,CUST18478,Net Banking,PayU,Kotak,2024-02-12,20:27:22,69483.42,1362.12,245.18,68121.3,INR,PENDING,,BNKREF624305,,Tablet,102.10.193.29,N,BATCH202402121,T+2,
TXN0009200,UTR068835695472,MERCH0041,CUST84387,UPI,PayU,ICICI Bank,2024-10-28,21:28:04,5505.88,104.3,18.77,5401.58,INR,SUCCESS,ayushman515@ybl,BNKREF719882,,Mobile,131.136.173.104,N,BATCH202410281,T+1,
TXN0009201,UTR098717365699,MERCH0049,CUST57181,UPI,Stripe,Kotak,2024-10-09,10:57:15,65077.4,803.57,144.64,64273.83,INR,SUCCESS,gayathri943@ybl,BNKREF519643,,Mobile,79.51.243.40,N,BATCH202410094,T+1,
TXN0009202,UTR227718041934,MERCH0028,CUST62347,Net Banking,Razorpay,Axis Bank,2024-03-11,05:29:35,5975.32,91.24,16.42,5884.08,INR,SUCCESS,,BNKREF948818,,Mobile,144.49.97.149,N,BATCH202403114,T+1,
TXN0009203,UTR200409414938,MERCH0001,CUST83914,Debit Card,PayTM Gateway,SBI,2024-04-28,05:00:51,126115.56,2503.21,450.58,123612.35,INR,SUCCESS,,BNKREF158047,,Desktop,180.218.120.101,N,BATCH202404283,T+1,
TXN0009204,,MERCH0024,CUST88535,Net Banking,PayTM Gateway,HDFC Bank,2024-07-14,21:23:55,74993.54,906.61,163.19,74086.93,INR,PENDING,,BNKREF746510,,Desktop,146.213.215.225,N,BATCH202407145,T+1,
TXN0009205,UTR024837078997,MERCH0012,CUST11166,UPI,PayU,ICICI Bank,2024-03-03,09:07:21,95187.44,1497.29,269.51,93690.15,INR,SUCCESS,samesh352@oksbi,BNKREF966461,,Desktop,200.24.247.110,N,BATCH202403034,T+1,
TXN0009206,UTR930294125539,MERCH0003,CUST50615,Credit Card,PayU,HDFC Bank,2024-07-09,23:29:13,141522.14,1650.5,297.09,139871.64,INR,SUCCESS,,BNKREF525645,,Tablet,212.15.138.146,N,BATCH202407095,T+1,
TXN0009207,UTR048908879688,MERCH0050,CUST41573,Net Banking,Cashfree,SBI,2024-11-16,05:47:25,106601.97,1956.27,352.13,104645.7,INR,SUCCESS,,BNKREF734703,,Desktop,102.91.227.96,N,BATCH202411161,T+2,
TXN0009208,UTR437052954384,MERCH0010,CUST28436,Net Banking,Razorpay,Axis Bank,2024-10-08,00:40:55,72736.13,1546.14,278.31,71189.99,INR,SUCCESS,,BNKREF839653,,Desktop,214.254.41.183,N,BATCH202410085,T+1,
TXN0009209,,MERCH0019,CUST54450,Net Banking,Cashfree,SBI,2024-09-12,10:58:12,94402.43,1718.61,309.35,92683.82,INR,SUCCESS,,BNKREF903982,,Mobile,79.119.215.135,N,BATCH202409125,T+1,
TXN0009210,UTR422470494035,MERCH0014,CUST75889,UPI,PayU,HDFC Bank,2024-05-03,06:24:42,131614.23,2895.05,521.11,128719.18,INR,SUCCESS,samesh584@ybl,BNKREF271632,,Mobile,185.199.136.3,N,BATCH202405035,T+2,
TXN0009211,UTR959923069584,MERCH0019,CUST51235,Net Banking,PayTM Gateway,Kotak,2024-07-10,06:59:23,73395.83,1178.18,212.07,72217.65,INR,SUCCESS,,BNKREF378935,,Tablet,189.6.247.195,N,BATCH202407104,T+1,
TXN0009212,,MERCH0016,CUST35877,UPI,PayTM Gateway,ICICI Bank,2024-11-02,13:31:17,23146.53,487.23,87.7,22659.3,INR,REFUNDED,aarini543@oksbi,BNKREF326561,,Tablet,168.121.11.117,Y,BATCH202411024,T+2,
TXN0009213,,MERCH0050,CUST22206,UPI,Cashfree,Kotak,2024-10-09,02:36:04,63649.33,1257.25,226.3,62392.08,INR,PENDING,maanas430@oksbi,BNKREF342580,,Tablet,70.186.27.223,N,BATCH202410093,T+1,
TXN0009214,UTR603875098272,MERCH0041,CUST41171,Credit Card,PayU,Kotak,2024-09-24,07:03:34,84022.62,1583.25,284.99,82439.37,INR,SUCCESS,,BNKREF498046,,Tablet,5.216.156.220,N,BATCH202409242,T+2,
TXN0009215,UTR130779437113,MERCH0049,CUST42933,Debit Card,Stripe,ICICI Bank,2024-02-20,08:11:02,80912.32,1089.8,196.16,79822.52,INR,SUCCESS,,BNKREF865894,,Tablet,217.165.210.181,N,BATCH202402205,T+1,
TXN0009216,,MERCH0017,CUST32194,Debit Card,PayU,Axis Bank,2024-04-04,02:20:57,137635.76,1394.46,251.0,136241.3,INR,FAILED,,BNKREF626512,ERR437,Mobile,159.46.231.26,N,BATCH202404041,T+2,
TXN0009217,UTR954654823692,MERCH0038,CUST10765,Credit Card,Stripe,ICICI Bank,2024-04-14,21:59:16,77145.11,859.42,154.7,76285.69,INR,SUCCESS,,BNKREF632090,,Mobile,72.102.205.81,N,BATCH202404141,T+1,
TXN0009218,UTR422895983784,MERCH0029,CUST26889,Net Banking,Stripe,Kotak,2024-03-28,04:11:52,49376.44,911.41,164.05,48465.03,INR,SUCCESS,,BNKREF627323,,Desktop,160.114.2.36,N,BATCH202403282,T+2,
TXN0009219,UTR374280601282,MERCH0041,CUST52934,Debit Card,PayTM Gateway,Yes Bank,2024-04-14,22:37:48,72549.19,982.34,176.82,71566.85,INR,SUCCESS,,BNKREF652256,,Desktop,61.77.127.166,N,BATCH202404142,T+2,
TXN0009220,UTR789859040313,MERCH0011,CUST79594,UPI,PayU,SBI,2024-02-20,08:08:20,102313.31,2496.33,449.34,99816.98,INR,SUCCESS,chanchal193@oksbi,BNKREF108168,,Mobile,219.58.200.215,N,BATCH202402204,T+2,
TXN0009221,UTR865944867597,MERCH0044,CUST10481,Credit Card,Razorpay,Yes Bank,2024-03-29,20:17:12,109791.01,1476.77,265.82,108314.24,INR,SUCCESS,,BNKREF437588,,Mobile,198.138.163.227,N,BATCH202403292,T+2,
TXN0009222,UTR757363459360,MERCH0024,CUST56789,Debit Card,Razorpay,ICICI Bank,2024-09-20,07:45:15,67901.42,1659.33,298.68,66242.09,INR,SUCCESS,,BNKREF787885,,Desktop,200.8.222.145,N,BATCH202409205,T+1,
TXN0009223,,MERCH0002,CUST33389,Credit Card,PayU,Kotak,2024-01-08,17:46:14,133250.49,2727.87,491.02,130522.62,INR,PENDING,,BNKREF985897,,Tablet,24.169.102.68,N,BATCH202401082,T+2,
TXN0009224,UTR954949060442,MERCH0007,CUST46577,Credit Card,Stripe,HDFC Bank,2024-10-06,05:23:34,81464.66,1182.06,212.77,80282.6,INR,SUCCESS,,BNKREF350754,,Desktop,158.133.125.140,N,BATCH202410064,T+2,
TXN0009225,,MERCH0026,CUST70052,Wallet,Cashfree,Axis Bank,2024-06-02,05:34:07,35743.39,467.42,84.14,35275.97,INR,FAILED,,BNKREF349678,ERR477,Mobile,41.65.103.74,N,BATCH202406021,T+2,
TXN0009226,UTR163653092954,MERCH0040,CUST40510,UPI,Cashfree,PNB,2024-02-15,10:09:28,6308.15,85.27,15.35,6222.88,INR,SUCCESS,vincent17@okaxis,BNKREF168076,,Mobile,17.123.97.174,N,BATCH202402155,T+2,
TXN0009227,UTR298435388254,MERCH0046,CUST65020,UPI,PayU,HDFC Bank,2024-03-01,22:08:34,117684.16,2711.55,488.08,114972.61,INR,SUCCESS,chatresh55@ibl,BNKREF148950,,Mobile,186.205.23.187,N,BATCH202403011,T+2,
TXN0009228,UTR568499680295,MERCH0025,CUST30998,Net Banking,PayU,Kotak,2024-09-17,15:13:11,68059.61,1204.38,216.79,66855.23,INR,SUCCESS,,BNKREF735715,,Desktop,121.189.118.174,N,BATCH202409171,T+2,
TXN0009229,,MERCH0012,CUST92332,UPI,PayTM Gateway,Axis Bank,2024-02-23,18:39:51,61545.17,1162.5,209.25,60382.67,INR,FAILED,vrishti926@ybl,BNKREF181052,ERR281,Tablet,110.134.63.206,N,BATCH202402231,T+1,
TXN0009230,UTR019115703614,MERCH0012,CUST21113,Credit Card,Cashfree,Axis Bank,2024-10-01,01:43:48,149790.62,2619.15,471.45,147171.47,INR,SUCCESS,,BNKREF667640,,Desktop,30.133.82.14,N,BATCH202410013,T+1,
TXN0009231,UTR873559628097,MERCH0033,CUST73676,UPI,PayTM Gateway,Axis Bank,2024-05-02,02:29:41,124874.16,2053.54,369.64,122820.62,INR,SUCCESS,upma489@okhdfcbank,BNKREF523645,,Tablet,25.115.149.117,N,BATCH202405024,T+2,
TXN0009232,UTR316733086101,MERCH0012,CUST17979,Debit Card,Stripe,ICICI Bank,2024-10-17,06:55:59,106474.7078308541,1592.82,286.71,104877.14,INR,SUCCESS,,BNKREF878436,,Tablet,26.109.16.51,N,BATCH202410171,T+2,
TXN0009233,,MERCH0022,CUST97504,Credit Card,Stripe,Axis Bank,2024-07-29,04:46:41,123860.08,2163.59,389.45,121696.49,INR,FAILED,,BNKREF617485,ERR826,Desktop,15.65.112.75,N,BATCH202407292,T+1,
TXN0009234,UTR320682173361,MERCH0023,CUST17901,UPI,PayU,HDFC Bank,2024-05-03,11:23:00,1653.89,19.04,3.43,1634.85,INR,SUCCESS,yachana435@oksbi,BNKREF715012,,Tablet,12.135.0.136,N,BATCH202405034,T+2,
TXN0009235,,MERCH0004,CUST53001,UPI,Razorpay,SBI,2024-03-01,23:58:33,93831.01,1119.11,201.44,92711.9,INR,FAILED,vyanjana299@okhdfcbank,BNKREF344337,ERR114,Tablet,157.172.52.138,N,BATCH202403013,T+2,
TXN0009236,UTR805349119160,MERCH0045,CUST28690,UPI,Razorpay,ICICI Bank,2024-03-08,04:37:54,76793.31,1867.23,336.1,74926.08,INR,SUCCESS,eta66@okicici,BNKREF459175,,Mobile,96.176.125.65,N,BATCH202403084,T+1,
TXN0009237,UTR052909448469,MERCH0030,CUST53716,Credit Card,PayU,ICICI Bank,2024-01-14,16:37:56,80694.48,768.38,138.31,79926.1,INR,SUCCESS,,BNKREF485006,,Tablet,141.235.96.248,N,BATCH202401143,T+1,
TXN0009238,UTR362850490776,MERCH0044,CUST58244,Wallet,Razorpay,SBI,2024-11-07,09:25:57,75412.51,1702.61,306.47,73709.9,INR,SUCCESS,,BNKREF499581,,Mobile,19.112.170.218,N,BATCH202411074,T+2,
TXN0009239,UTR687576762790,MERCH0009,CUST70629,Credit Card,Stripe,Axis Bank,2024-10-06,06:25:54,127430.13,2289.85,412.17,125140.28,INR,SUCCESS,,BNKREF611405,,Mobile,128.106.220.136,N,BATCH202410064,T+2,
TXN0009240,UTR658320323450,MERCH0013,CUST79738,UPI,Cashfree,Yes Bank,2024-03-10,23:20:43,82853.48,1142.01,205.56,81711.47,INR,SUCCESS,farhan361@okaxis,BNKREF461472,,Desktop,118.81.161.186,N,BATCH202403104,T+1,
TXN0009241,UTR876283917715,MERCH0034,CUST55913,UPI,Stripe,ICICI Bank,2024-11-16,13:55:46,128565.0,3043.37,547.81,125521.63,INR,SUCCESS,max873@ybl,BNKREF873935,,Desktop,35.205.121.136,N,BATCH202411165,T+2,
